run,layer_number,layer_code,wire,value,local_median,robust_z,reason
22990,1,11,2,0.307437236,0.323901237,-0.7581894027685482,low/dead
22991,1,11,2,0.304653962,0.323901237,-0.886362916108424,low/dead
22992,1,11,2,0.305131063,0.323901237,-0.8643917729913736,low/dead
22994,1,11,2,0.299971789,0.332915495,-1.5171019958710306,low/dead
22997,1,11,2,0.447831495,0.465477904,-0.8126408824148825,low/dead
23002,1,11,2,0.645030862,0.468035581,8.15087088455846,outlier
23003,1,11,2,0.635454975,0.478203496,7.241642231890102,outlier
23008,1,11,2,0.719997552,0.554498135,7.621470876597547,outlier
23011,1,11,2,0.860186603,0.635454975,10.349193905935957,outlier
23014,1,11,2,0.373949344,0.620237061,-11.341880813871374,low/dead
23015,1,11,2,0.382425648,0.620237061,-10.951535607536375,low/dead
23052,1,11,2,0.238137073,0.599322113,-16.63305716311206,low/dead
23053,1,11,2,0.427931778,0.599322113,-7.892755578303925,low/dead
23054,1,11,2,0.413075619,0.534313232,-5.583155236297323,low/dead
23055,1,11,2,0.373310363,0.5265713405000001,-7.057874267527617,low/dead
23057,1,11,2,0.622666793,0.47338061350000005,6.874829470473383,outlier
21317,1,11,3,0.052093924,0.079148462,-1.2398459872776382,low/dead
21322,1,11,3,0.060284813,0.086363766,-1.1951372161465892,low/dead
21323,1,11,3,0.07121046,0.08672511499999999,-0.7110002301923222,low/dead
21325,1,11,3,0.091930063,0.086363766,0.25509032900305184,low/dead
21326,1,11,3,0.087086464,0.08672511499999999,0.016559776687253006,low/dead
21327,1,11,3,0.088223276,0.087086464,0.05209742618739478,low/dead
21328,1,11,3,0.086363766,0.087086464,-0.03311955337450538,low/dead
21329,1,11,3,0.088799598,0.088018416,0.03579973784928462,low/dead
21331,1,11,3,0.0859854,0.088018416,-0.09316835237294507,low/dead
21333,1,11,3,0.091128083,0.087086464,0.18521791424621833,low/dead
21334,1,11,3,0.088018416,0.08706861,0.04352738005698789,low/dead
21335,1,11,3,0.08706861,0.086363766,0.03230134645273676,low/dead
21336,1,11,3,0.089504455,0.0859854,0.16127003243445887,low/dead
21339,1,11,3,0.019084951,0.027426722,-0.38228378917943345,low/dead
21340,1,11,3,0.027426722,0.026003763,0.06521087169223153,low/dead
21341,1,11,3,0.026003763,0.024344311,0.07604879090080376,low/dead
21342,1,11,3,0.024344311,0.019084951,0.24102412658639816,low/dead
21343,1,11,3,0.007864721,0.011280048,-0.15651642161440624,low/dead
21344,1,11,3,0.005563102,0.010354366,-0.2195723853938221,low/dead
21345,1,11,3,0.011280048,0.009729326,0.07106595015901415,low/dead
21346,1,11,3,0.010354366,0.009179447,0.053843780571165366,low/dead
21347,1,11,3,0.009729326,0.009179447,0.025199664161267135,low/dead
21348,1,11,3,0.009179447,0.009179447,0.0,low/dead
21349,1,11,3,0.005258178,0.009729326,-0.20490222033451233,low/dead
21350,1,11,3,0.006517246,0.010354366,-0.1758462049768793,low/dead
21351,1,11,3,0.008551232,0.010354366,-0.0826333997802467,low/dead
21352,1,11,3,0.011964765,0.011964765,0.0,low/dead
21353,1,11,3,0.014222655,0.013335019,0.04067827485219575,low/dead
21354,1,11,3,0.013335019,0.014222655,-0.04067827485219575,low/dead
21355,1,11,3,0.015715566,0.015715566,0.0,low/dead
21356,1,11,3,0.015806144,0.015806144,0.0,low/dead
21357,1,11,3,0.018702532,0.018702532,0.0,low/dead
21358,1,11,3,0.020761891,0.020761891,0.0,low/dead
21385,1,11,3,0.142413919,0.137989186,0.20277512980724077,low/dead
21386,1,11,3,0.141607912,0.138550217,0.1401269863144178,low/dead
21387,1,11,3,0.140184384,0.138550217,0.07489003868746626,low/dead
21388,1,11,3,0.137989186,0.138550217,-0.02571073415071245,low/dead
21389,1,11,3,0.138550217,0.140184384,-0.07489003868746626,low/dead
21390,1,11,3,0.152376394,0.140184384,0.5587312071397722,low/dead
21391,1,11,3,0.140947159,0.138550217,0.10984622692271506,low/dead
21392,1,11,3,0.137944614,0.137989186,-0.002042630162265727,low/dead
21393,1,11,3,0.133287422,0.137944614,-0.2134281802624581,low/dead
21394,1,11,3,0.169139531,0.133287422,1.6430180208248433,low/dead
21395,1,11,3,0.133233958,0.133233958,0.0,low/dead
21397,1,11,3,0.13228593,0.13228593,0.0,low/dead
21398,1,11,3,0.130824403,0.130824403,0.0,low/dead
21399,1,11,3,0.130803416,0.130824403,-0.0009617849595138494,low/dead
21400,1,11,3,0.130404497,0.130803416,-0.01828152162120843,low/dead
21401,1,11,3,0.129614785,0.130803416,-0.05447216935302316,low/dead
21402,1,11,3,0.129369592,0.130404497,-0.047427267523975726,low/dead
21403,1,11,3,0.130027829,0.130027829,0.0,low/dead
21404,1,11,3,0.134830587,0.130027829,0.22009912844069124,low/dead
21405,1,11,3,0.12883895,0.130027829,-0.05448353461103848,low/dead
21406,1,11,3,0.142467562,0.130027829,0.5700837708947456,low/dead
21407,1,11,3,0.119364324,0.134830587,-0.7087825383945057,low/dead
21414,1,11,3,0.119279006,0.142467562,-1.0626771045716166,low/dead
21415,1,11,3,0.207026548,0.207026548,0.0,low/dead
21416,1,11,3,0.257430603,0.216482318,1.8765638076374123,low/dead
21418,1,11,3,0.235640525,0.233153154,0.11399037578171732,low/dead
21422,1,11,3,0.239550837,0.235640525,0.17920042257619015,low/dead
21423,1,11,3,0.233153154,0.239550837,-0.29319079835790746,low/dead
21424,1,11,3,0.28225604,0.257430603,1.1376915195101025,low/dead
21425,1,11,3,0.216482318,0.277059676,-2.7761181594075226,low/dead
21426,1,11,3,0.290505841,0.277059676,0.6162061876467095,low/dead
21427,1,11,3,0.354071489,0.28225604,3.291133497352344,low/dead
21428,1,11,3,0.277059676,0.290505841,-0.6162061876467095,low/dead
21429,1,11,3,0.328369381,0.290505841,1.73519718330161,low/dead
21430,1,11,3,0.412536806,0.328369381,3.857195570877666,low/dead
21432,1,11,3,0.219150672,0.331341862,-5.141458957066761,low/dead
21433,1,11,3,0.348348322,0.348348322,0.0,low/dead
21434,1,11,3,0.331341862,0.348348322,-0.779366152502684,low/dead
21435,1,11,3,0.280341777,0.412536806,-6.058187955148261,low/dead
21458,1,11,3,0.698996563,0.438623608,11.932281506798269,outlier
21459,1,11,3,0.734682166,0.565871047,7.7362174323582185,outlier
21464,1,11,3,0.438623608,0.698996563,-11.932281506798269,outlier
21465,1,11,3,0.565871047,0.699545113,-6.1259687499814675,outlier
21479,1,11,3,0.910264995,0.790853438,5.472351432540633,outlier
21482,1,11,3,0.911775836,0.790580536,5.5540961882960085,outlier
21554,1,11,3,1.663118079,2.179072738,-23.644991223962204,outlier
21556,1,11,3,1.669999138,2.179072738,-23.3296484378695,outlier
21604,1,11,3,1.142065616,2.967619672,-83.66085833326802,outlier
21632,1,11,3,2.754695931,2.886290765,-6.030682426784254,outlier
21638,1,11,3,2.699763668,2.876588547,-8.103469247155637,outlier
21677,1,11,3,2.518187105,2.699797831,-8.322793384151627,outlier
21695,1,11,3,2.456355898,2.660023334,-9.333600642662057,outlier
21697,1,11,3,2.156297694,2.660023334,-23.084563981201967,outlier
21773,1,11,3,2.568010315,2.451362096,5.345714136764528,outlier
21884,1,11,3,0.429432187,0.646271074,-9.937217332363948,low/dead
21922,1,11,3,2.683159626,2.36007279,14.806311501487428,outlier
21923,1,11,3,2.673509872,2.36007279,14.364085920879967,outlier
21930,1,11,3,2.209059401,2.324377641,-5.284764320274817,outlier
21932,1,11,3,2.168461345,2.322870718,-7.076219209956794,outlier
21936,1,11,3,2.154468088,2.268613584,-5.231020214849579,outlier
21948,1,11,3,2.110126174,2.355104224,-11.22676913808696,outlier
21950,1,11,3,2.195424001,2.359321429,-7.51103450485554,outlier
21957,1,11,3,2.173090727,2.355104224,-8.341251433893298,outlier
21958,1,11,3,2.189009563,2.350706107,-7.410173155980793,outlier
21962,1,11,3,2.184929298,2.327372027,-6.527815997727475,outlier
21976,1,11,3,2.217734017,2.351320593,-6.12195928859547,outlier
21980,1,11,3,2.071215445,2.351320593,-12.836561606175238,outlier
21993,1,11,3,2.141757148,2.341300113,-9.144585815685788,outlier
21994,1,11,3,2.139957063,2.339480084,-9.143671828968635,outlier
21995,1,11,3,2.1908179,2.339480084,-6.812839025095525,outlier
22004,1,11,3,2.072313944,2.339946311,-12.264963322994692,outlier
22014,1,11,3,2.178257098,2.330005167,-6.9542578929560745,outlier
22018,1,11,3,2.003011341,2.323582231,-14.691011600513045,outlier
22019,1,11,3,2.057671892,2.293787451,-10.82062197328841,outlier
22020,1,11,3,2.323582231,2.178257098,6.65990980886974,outlier
22021,1,11,3,2.325475892,2.178257098,6.74669184861901,outlier
22025,1,11,3,2.160475916,2.293787451,-6.1093548050080235,outlier
22026,1,11,3,2.173869303,2.297356945,-5.659148842685013,outlier
22027,1,11,3,2.177035553,2.3222518,-6.654919819014036,outlier
22038,1,11,3,2.131331883,2.332942156,-9.239325689945218,outlier
22040,1,11,3,2.213022438,2.32743054,-5.243054831568397,outlier
22050,1,11,3,0.75485084,2.322629753,-71.84762845410805,outlier
22051,1,11,3,2.081198308,2.326249265,-11.230110294805078,outlier
22054,1,11,3,3.827250528,2.339756985,68.16833835380764,outlier
22055,1,11,3,0.80613834,2.345652289,-70.55231148377399,outlier
22056,1,11,3,2.147216394,2.345652289,-9.093851395562417,outlier
22060,1,11,3,2.358574355,2.242502067,5.319320570579844,outlier
22091,1,11,3,2.070892522,2.240373549,-7.766917743915764,outlier
22093,1,11,3,2.069221452,2.240373549,-7.843498960492444,outlier
22097,1,11,3,2.081032592,2.220954387,-6.4122875084185145,outlier
22100,1,11,3,2.076020603,2.240373549,-7.531909825825099,outlier
22103,1,11,3,2.11724171,2.24586869,-5.894672642668706,outlier
22107,1,11,3,2.007723795,2.243224431,-10.792441495246802,outlier
22116,1,11,3,2.10198532,2.259265227,-7.207769046854563,outlier
22117,1,11,3,2.061283678,2.260068661,-9.109849279392735,outlier
22127,1,11,3,2.099435128,2.279795096,-8.265474080182889,outlier
22136,1,11,3,1.385249444,2.160663142,-35.53539010517993,outlier
22138,1,11,3,1.956829238,2.160663142,-9.341229480449284,outlier
22139,1,11,3,1.95512445,2.164987481,-9.617530222222694,outlier
22146,1,11,3,1.97429846,2.167027526,-8.832320814787787,outlier
22157,1,11,3,1.992309567,2.168643109,-8.080952425473054,outlier
22177,1,11,3,2.026911104,2.177144787,-6.884857136406873,outlier
22185,1,11,3,1.894968445,2.169149921,-12.565093619579082,outlier
22189,1,11,3,2.034960908,2.176643606,-6.492985560572843,outlier
22192,1,11,3,1.997055284,2.176643606,-8.230111354835339,outlier
22217,1,11,3,1.939364197,2.15965182,-10.095264810046999,outlier
22226,1,11,3,2.04206412,2.153167021,-5.091585226099753,outlier
22258,1,11,3,2.059033912,2.210699213,-6.950464829748898,outlier
22297,1,11,3,1.972112739,2.241370287,-12.339441554389735,outlier
22309,1,11,3,2.030499887,2.196874976,-7.624579894123867,outlier
22352,1,11,3,2.17418531,2.288694362,-5.247681133167631,outlier
22368,1,11,3,2.133629836,2.276473803,-6.546203793676665,outlier
22380,1,11,3,2.092637391,2.308203455,-9.878886841225487,outlier
22382,1,11,3,2.194825414,2.308203455,-5.195849553196948,outlier
22385,1,11,3,2.864802368,2.265853925,27.448401582009602,outlier
22389,1,11,3,2.552451689,2.194825414,16.3891729366733,outlier
22390,1,11,3,2.710374088,2.163536736,25.060272571305006,outlier
22417,1,11,3,1.937831435,2.129028973,-8.762134480605939,outlier
22418,1,11,3,2.019509468,2.129028973,-5.019021903197292,outlier
22427,1,11,3,2.035747046,2.151304057,-5.295706634877586,outlier
22491,1,11,3,2.038949012,2.173487604,-6.165587947766232,outlier
22496,1,11,3,1.990524261,2.174329488,-8.423362215115464,outlier
22498,1,11,3,0.767735876,2.174329488,-64.46088436507615,outlier
22506,1,11,3,2.083475783,2.202241988,-5.442776464837188,outlier
22509,1,11,3,2.073002284,2.202241988,-5.922752345700724,outlier
22541,1,11,3,4.889284133,2.238656324,121.47205222115299,outlier
22542,1,11,3,4.939203612,2.238656324,123.75974479698407,outlier
22543,1,11,3,4.816802374,2.238656324,118.15038330013961,outlier
22545,1,11,3,4.586402149,2.238656324,107.59168167181707,outlier
22546,1,11,3,4.570640785,2.238656324,106.86937534711019,outlier
22547,1,11,3,1.957536987,2.203764085,-11.284010076768556,outlier
22567,1,11,3,2.065497339,2.215492597,-6.873930678172129,outlier
22574,1,11,3,2.09772609,2.215492597,-5.396962651502443,outlier
22588,1,11,3,2.09110064,2.222468376,-6.020275058378309,outlier
22595,1,11,3,2.032434151,2.233548895,-9.21661675874006,outlier
22614,1,11,3,2.062824966,2.198504202,-6.217860985521015,outlier
22633,1,11,3,2.030952798,2.181345002,-6.892121781833422,outlier
22651,1,11,3,1.983450371,2.176344482,-8.839884439824385,outlier
22665,1,11,3,1.967689317,2.123190485,-7.126253612676202,outlier
22668,1,11,3,1.996593621,2.123190485,-5.801637190490289,outlier
22678,1,11,3,1.993090791,2.159288338,-7.616443560904155,outlier
22693,1,11,3,2.213835592,2.079073615,6.17582515809553,outlier
22712,1,11,3,0.184521782,0.440664169,-11.73840450329131,low/dead
22713,1,11,3,0.187713186,0.40177919,-9.810142611637234,low/dead
22727,1,11,3,0.22064415,0.40177919,-8.300993811070603,low/dead
22734,1,11,3,0.40155103,0.40177919,-0.010456037373741386,low/dead
22735,1,11,3,0.40177919,0.40177919,0.0,low/dead
22736,1,11,3,0.397648327,0.429274265,-1.4493425215093794,low/dead
22823,1,11,3,0.43039274,0.43039274,0.0,low/dead
22824,1,11,3,0.429274265,0.440664169,-0.5219725714731305,low/dead
22915,1,11,3,0.217899545,0.583778142,-16.76735748809394,low/dead
22916,1,11,3,0.402667154,0.585181156,-8.364188403501206,low/dead
22944,1,11,3,0.316031126,0.524277167,-9.543427365135733,low/dead
22945,1,11,3,0.314004885,0.524277167,-9.636285235157663,low/dead
22946,1,11,3,0.315691459,0.524277167,-9.558993506644436,low/dead
22947,1,11,3,0.319891658,0.524277167,-9.36650824314012,low/dead
22982,1,11,3,0.328249124,0.328249124,0.0,low/dead
22983,1,11,3,0.2992089,0.306725081,-0.344448936903023,low/dead
22984,1,11,3,0.306725081,0.2992089,0.344448936903023,low/dead
22985,1,11,3,0.296528304,0.2992089,-0.12284542408790947,low/dead
22990,1,11,3,0.286287854,0.2992089,-0.5921412161808035,low/dead
22991,1,11,3,0.282990169,0.2992089,-0.7432663810073347,low/dead
22992,1,11,3,0.284475152,0.2992089,-0.675213094947691,low/dead
22994,1,11,3,0.280047165,0.306725081,-1.222586284841749,low/dead
22995,1,11,3,0.431485089,0.419903506,0.5307567702273429,low/dead
22997,1,11,3,0.419903506,0.43709898,-0.7880282205608911,low/dead
23002,1,11,3,0.614535069,0.438445577,8.069768186688597,outlier
23003,1,11,3,0.606903706,0.44696622,7.3295596558467695,outlier
23008,1,11,3,0.6856505,0.5309546,7.089350069969879,outlier
23011,1,11,3,0.832990339,0.606903706,10.361019829729193,outlier
23014,1,11,3,0.357102533,0.6017267,-11.210551510659126,low/dead
23015,1,11,3,0.364216112,0.6017267,-10.884552878624365,low/dead
23052,1,11,3,0.224507814,0.58099892,-16.337150805320242,low/dead
23053,1,11,3,0.409424163,0.58099892,-7.862868476430305,low/dead
23054,1,11,3,0.39497668,0.512341657,-5.378561473878514,low/dead
23055,1,11,3,0.35752898,0.506902423,-6.845434355944092,low/dead
23057,1,11,3,0.604912253,0.455443676,6.849794123911803,outlier
21317,1,11,4,0.022096523,0.032632597,-0.5093660448009191,low/dead
21322,1,11,4,0.025800311,0.035893976,-0.4879778007059812,low/dead
21323,1,11,4,0.029371218,0.0361088665,-0.325731327219593,low/dead
21325,1,11,4,0.039520139,0.035893976,0.17530669442084745,low/dead
21326,1,11,4,0.035893976,0.0361088665,-0.010388871988778072,low/dead
21327,1,11,4,0.036826362,0.036323757,0.024298417128350423,low/dead
21328,1,11,4,0.036323757,0.036323757,0.0,low/dead
21329,1,11,4,0.037141687,0.036474375,0.03226116996598439,low/dead
21331,1,11,4,0.035856176,0.036474375,-0.02988680409134245,low/dead
21333,1,11,4,0.038115505,0.036323757,0.08662198006961214,low/dead
21334,1,11,4,0.036474375,0.036323757,0.007281620738030831,low/dead
21335,1,11,4,0.036055497,0.036055497,0.0,low/dead
21336,1,11,4,0.036555037,0.035856176,0.033786405015342164,low/dead
21339,1,11,4,0.014099545,0.01891661,-0.2328808004384688,low/dead
21340,1,11,4,0.018265486,0.018265486,0.0,low/dead
21341,1,11,4,0.017675909,0.017675909,0.0,low/dead
21342,1,11,4,0.016441411,0.016441411,0.0,low/dead
21343,1,11,4,0.01891661,0.014099545,0.2328808004384688,low/dead
21344,1,11,4,0.009680762,0.01272613,-0.14722818510227673,low/dead
21345,1,11,4,0.01272613,0.011457134,0.061349557091966794,low/dead
